DB 0 MOTIF	1	MEME
-120.0	10
-119.0	7
-118.0	7
-117.0	8
-116.0	8
-115.0	9
-114.0	9
-113.0	6
-112.0	4
-111.0	14
-110.0	9
-109.0	5
-108.0	12
-107.0	8
-106.0	7
-105.0	13
-104.0	5
-103.0	8
-102.0	5
-101.0	11
-100.0	14
 -99.0	9
 -98.0	11
 -97.0	10.5
 -96.0	6
 -95.0	12
 -94.0	8
 -93.0	13
 -92.0	9
 -91.0	10
 -90.0	8
 -89.0	12
 -88.0	16
 -87.0	10
 -86.0	10
 -85.0	4
 -84.0	6
 -83.0	15
 -82.0	17
 -81.0	12
 -80.0	14
 -79.0	13
 -78.0	10
 -77.0	20
 -76.0	16
 -75.0	13
 -74.0	12.5
 -73.0	11
 -72.0	14
 -71.0	23
 -70.0	26
 -69.0	14
 -68.0	10
 -67.0	12
 -66.0	15.5
 -65.0	17
 -64.0	12
 -63.0	12
 -62.0	19
 -61.0	21
 -60.0	17
 -59.0	19
 -58.0	23
 -57.0	19
 -56.0	16
 -55.0	19
 -54.0	23
 -53.0	22
 -52.0	25
 -51.0	18
 -50.0	20
 -49.0	27
 -48.0	24
 -47.0	21
 -46.0	21
 -45.0	26
 -44.0	33
 -43.0	27
 -42.0	34
 -41.0	34.5
 -40.0	30
 -39.0	27
 -38.0	28
 -37.0	34
 -36.0	28
 -35.0	21.5
 -34.0	27
 -33.0	35
 -32.0	57.5
 -31.0	37
 -30.0	39
 -29.0	50
 -28.0	31
 -27.0	43
 -26.0	38.3333
 -25.0	40
 -24.0	35
 -23.0	46
 -22.0	50
 -21.0	40.5
 -20.0	50
 -19.0	41.5
 -18.0	68
 -17.0	45
 -16.0	51
 -15.0	47
 -14.0	58
 -13.0	49
 -12.0	52
 -11.0	68
 -10.0	57
  -9.0	59
  -8.0	60
  -7.0	52
  -6.0	53
  -5.0	48
  -4.0	56
  -3.0	64
  -2.0	57.5
  -1.0	63
   0.0	48
   1.0	61
   2.0	63.5
   3.0	58
   4.0	52.5
   5.0	66
   6.0	60
   7.0	54
   8.0	55
   9.0	58
  10.0	55
  11.0	68
  12.0	59
  13.0	59
  14.0	52
  15.0	66
  16.0	51.5
  17.0	63
  18.0	50
  19.0	50
  20.0	50
  21.0	46
  22.0	45
  23.0	55.5
  24.0	44
  25.0	44
  26.0	44
  27.0	44
  28.0	36
  29.0	44
  30.0	32
  31.0	37
  32.0	34.3333
  33.0	43
  34.0	30
  35.0	35.3333
  36.0	45
  37.0	38
  38.0	25
  39.0	28
  40.0	33
  41.0	27
  42.0	29
  43.0	24
  44.0	27
  45.0	36.5
  46.0	20
  47.0	30
  48.0	21
  49.0	21
  50.0	32
  51.0	21
  52.0	21
  53.0	24
  54.0	18.5
  55.0	27
  56.0	23
  57.0	19
  58.0	19
  59.0	14
  60.0	17
  61.0	16
  62.0	15
  63.0	8
  64.0	23
  65.0	18
  66.0	20
  67.0	16
  68.0	10
  69.0	23
  70.0	16
  71.0	8
  72.0	21
  73.0	15
  74.0	9
  75.0	13
  76.0	14
  77.0	15
  78.0	7
  79.0	10
  80.0	6
  81.0	12.3333
  82.0	8
  83.0	15
  84.0	10
  85.0	13
  86.0	10
  87.0	11
  88.0	15
  89.0	13
  90.0	15.3333
  91.0	11
  92.0	7
  93.0	8
  94.0	4
  95.0	10
  96.0	12
  97.0	8
  98.0	16
  99.0	15
 100.0	9
 101.0	12
 102.0	7
 103.0	9
 104.0	12
 105.0	10
 106.0	11
 107.0	10
 108.0	8
 109.0	11
 110.0	11
 111.0	7
 112.0	6
 113.0	10
 114.0	11
 115.0	13
 116.0	9
 117.0	8
 118.0	5
 119.0	12
 120.0	4
 121.0	9
 122.0	6
 123.0	6
 124.0	9
 125.0	2
 126.0	8
 127.0	7.33333
 128.0	7
 129.0	6
 130.0	7
 131.0	7
 132.0	10
 133.0	8
 134.0	9
 135.0	11
 136.0	9
 137.0	9
 138.0	10
 139.0	8
 140.0	14
DB 1 MOTIF	CRCRTGB	DREME
-146.5	26.5833
-145.5	28.5833
-144.5	32.1111
-143.5	24.7436
-142.5	32
-141.5	20.6111
-140.5	22.3333
-139.5	22.75
-138.5	29.4583
-137.5	26.8333
-136.5	24.8333
-135.5	24.8333
-134.5	25.9167
-133.5	27.6667
-132.5	26.1667
-131.5	29
-130.5	38.0769
-129.5	24.7778
-128.5	35.6944
-127.5	31.3333
-126.5	30.1667
-125.5	30.3333
-124.5	22.9583
-123.5	32.6667
-122.5	27.1667
-121.5	38.1667
-120.5	20.3333
-119.5	27.1667
-118.5	26.1667
-117.5	34.0278
-116.5	27.5833
-115.5	34.6667
-114.5	33.9158
-113.5	28.0833
-112.5	41.75
-111.5	37.8333
-110.5	33.1429
-109.5	35.9444
-108.5	28.4167
-107.5	34.3333
-106.5	32.3333
-105.5	28.3333
-104.5	35.5
-103.5	41.4583
-102.5	31.8333
-101.5	27.3333
-100.5	37.6047
 -99.5	33.8333
 -98.5	30.4444
 -97.5	25.75
 -96.5	33.5
 -95.5	43.4762
 -94.5	33.6944
 -93.5	29
 -92.5	49.5
 -91.5	32.0492
 -90.5	38.6111
 -89.5	30.6667
 -88.5	40.6667
 -87.5	27.5833
 -86.5	36.2436
 -85.5	35.95
 -84.5	33.3667
 -83.5	37.9167
 -82.5	35.4444
 -81.5	42.8333
 -80.5	30.6429
 -79.5	38.25
 -78.5	38.9167
 -77.5	42.0833
 -76.5	33
 -75.5	42.0417
 -74.5	31.625
 -73.5	35.9936
 -72.5	43.1603
 -71.5	43.3611
 -70.5	40.0833
 -69.5	49.25
 -68.5	42.375
 -67.5	33.0833
 -66.5	38.9167
 -65.5	41.3031
 -64.5	36.0769
 -63.5	50.9167
 -62.5	39.6667
 -61.5	48.2576
 -60.5	29.6667
 -59.5	45.9444
 -58.5	39.875
 -57.5	49.75
 -56.5	48.25
 -55.5	45.4167
 -54.5	45.8333
 -53.5	44.7833
 -52.5	71.5611
 -51.5	48.8333
 -50.5	54.754
 -49.5	46.5
 -48.5	50.1944
 -47.5	68.0833
 -46.5	54.5
 -45.5	55.7917
 -44.5	47.4583
 -43.5	54
 -42.5	44.5
 -41.5	62.6667
 -40.5	66.9167
 -39.5	72.7
 -38.5	61.75
 -37.5	71.5595
 -36.5	78.2262
 -35.5	79.7198
 -34.5	70.6603
 -33.5	79.2361
 -32.5	64.4167
 -31.5	82.0833
 -30.5	77.8333
 -29.5	83.3333
 -28.5	75.0833
 -27.5	72.0769
 -26.5	84.4103
 -25.5	78.625
 -24.5	90.2909
 -23.5	82.1167
 -22.5	76.5833
 -21.5	82.8667
 -20.5	71.5595
 -19.5	88.4167
 -18.5	96.188
 -17.5	86.2778
 -16.5	78.6667
 -15.5	81.9167
 -14.5	97.5
 -13.5	102.893
 -12.5	88.6429
 -11.5	87.3167
 -10.5	94.1167
  -9.5	78.5833
  -8.5	84
  -7.5	88.5
  -6.5	86.3333
  -5.5	90.6667
  -4.5	85.0769
  -3.5	80.65
  -2.5	99.2833
  -1.5	113.417
  -0.5	108.5
   0.5	93.15
   1.5	95.075
   2.5	95.4103
   3.5	79.1667
   4.5	86.75
   5.5	85.5833
   6.5	108.583
   7.5	109.417
   8.5	75.0833
   9.5	77.5214
  10.5	81.6364
  11.5	92.7531
  12.5	95.7576
  13.5	95.625
  14.5	75.875
  15.5	94.5833
  16.5	89.75
  17.5	84.1667
  18.5	87.75
  19.5	96.0909
  20.5	74.9167
  21.5	75.25
  22.5	86.0833
  23.5	77.6944
  24.5	72.0833
  25.5	71.5833
  26.5	78.8333
  27.5	83.7778
  28.5	75.75
  29.5	92.3333
  30.5	77.8333
  31.5	82.7
  32.5	59.5
  33.5	61.7833
  34.5	59.6667
  35.5	57.75
  36.5	48.0833
  37.5	61.8333
  38.5	64.375
  39.5	58.75
  40.5	64.9936
  41.5	55.6667
  42.5	64.6111
  43.5	63.2222
  44.5	61.8333
  45.5	61.25
  46.5	62.0833
  47.5	49.9936
  48.5	59.8333
  49.5	46.7159
  50.5	55.5
  51.5	62.3333
  52.5	54.5
  53.5	42
  54.5	39.5
  55.5	52.8333
  56.5	44.4242
  57.5	48.4167
  58.5	50.2262
  59.5	40.3333
  60.5	50.3333
  61.5	39.5833
  62.5	38.6667
  63.5	47.5
  64.5	40.1944
  65.5	29.5
  66.5	43.6111
  67.5	45.3333
  68.5	45.3333
  69.5	40.5
  70.5	33
  71.5	38.2917
  72.5	38.375
  73.5	31.7083
  74.5	36.4167
  75.5	37.3333
  76.5	41.8333
  77.5	37.5833
  78.5	33.5
  79.5	45.25
  80.5	39.6111
  81.5	32.3333
  82.5	37.1667
  83.5	48.0833
  84.5	40.5417
  85.5	38.8333
  86.5	27.9242
  87.5	31.1667
  88.5	36.0667
  89.5	36.6111
  90.5	31.5
  91.5	29.3333
  92.5	38.8333
  93.5	32.7576
  94.5	36.5
  95.5	26.4103
  96.5	27.8667
  97.5	43.3333
  98.5	30.3333
  99.5	26.3333
 100.5	30.688
 101.5	34.25
 102.5	34.1167
 103.5	24.8333
 104.5	21.9583
 105.5	26.3333
 106.5	32.3333
 107.5	29.3333
 108.5	28
 109.5	39.3333
 110.5	37.1167
 111.5	37.0833
 112.5	35.1944
 113.5	35.1667
 114.5	28.5833
 115.5	26.5
 116.5	37.45
 117.5	31.6667
 118.5	29.25
 119.5	27.5
 120.5	35.4583
 121.5	33.8333
 122.5	23.0833
 123.5	37.7576
 124.5	28.8333
 125.5	41
 126.5	23.3333
 127.5	26.5833
 128.5	31
 129.5	32
 130.5	33.2909
 131.5	21.3333
 132.5	32.8333
 133.5	33.2778
 134.5	34.8333
 135.5	22.4778
 136.5	31.3333
 137.5	22.8686
 138.5	37.2714
 139.5	29.25
 140.5	31.5
 141.5	20.3333
 142.5	34.1667
 143.5	29.7436
 144.5	24.0333
 145.5	30.5833
 146.5	29.9167
DB 1 MOTIF	VGGAAR	DREME
-147.0	67.5
-146.0	57.5278
-145.0	77.2909
-144.0	59.25
-143.0	77.15
-142.0	82.1111
-141.0	72.3409
-140.0	70.6167
-139.0	65.2083
-138.0	79.5278
-137.0	64.6742
-136.0	74.8667
-135.0	66.625
-134.0	94.0278
-133.0	85.3409
-132.0	66.3333
-131.0	68.2917
-130.0	60.4854
-129.0	77.5909
-128.0	76.95
-127.0	73.7159
-126.0	80.4444
-125.0	70.5076
-124.0	64.75
-123.0	57.2417
-122.0	76.2611
-121.0	65.6242
-120.0	63.7833
-119.0	78.7417
-118.0	79.4444
-117.0	59.5076
-116.0	62.6167
-115.0	68.9583
-114.0	67.5111
-113.0	68.7576
-112.0	80.6167
-111.0	73.125
-110.0	79.2595
-109.0	67.3742
-108.0	71.1167
-107.0	70.0833
-106.0	72.7833
-105.0	73.8242
-104.0	88
-103.0	68.0333
-102.0	72.9076
-101.0	71.8333
-100.0	83.1667
 -99.0	62.75
 -98.0	70.6242
 -97.0	69.5
 -96.0	78.4167
 -95.0	63.0833
 -94.0	72.9242
 -93.0	78.8333
 -92.0	82.6167
 -91.0	64.4167
 -90.0	78.1742
 -89.0	88.0833
 -88.0	94.95
 -87.0	76.7833
 -86.0	76.4242
 -85.0	74.8333
 -84.0	66.5833
 -83.0	83
 -82.0	69.8409
 -81.0	77.15
 -80.0	74.0833
 -79.0	78.6167
 -78.0	75.3742
 -77.0	78.6167
 -76.0	77.2
 -75.0	78.25
 -74.0	81.0909
 -73.0	77.5167
 -72.0	78.95
 -71.0	79.0333
 -70.0	73.9242
 -69.0	73.3333
 -68.0	83.1167
 -67.0	81
 -66.0	73.2576
 -65.0	71.5333
 -64.0	83
 -63.0	74.7833
 -62.0	70.95
 -61.0	86.5833
 -60.0	71.5833
 -59.0	95.1667
 -58.0	78
 -57.0	59.3333
 -56.0	68.0833
 -55.0	98.9167
 -54.0	74.7
 -53.0	71.5333
 -52.0	86.5833
 -51.0	83.5833
 -50.0	92.0833
 -49.0	85.4167
 -48.0	65.95
 -47.0	81.1667
 -46.0	89.5
 -45.0	70.1667
 -44.0	87.1167
 -43.0	69.95
 -42.0	86
 -41.0	85.9762
 -40.0	75.8667
 -39.0	86.0833
 -38.0	76.9167
 -37.0	69.5
 -36.0	78.9167
 -35.0	73.6667
 -34.0	85.6667
 -33.0	67.25
 -32.0	82.65
 -31.0	72.5
 -30.0	81.0833
 -29.0	78.1667
 -28.0	79.0333
 -27.0	75.45
 -26.0	84.6667
 -25.0	75.9167
 -24.0	76.9167
 -23.0	78.1167
 -22.0	73.8333
 -21.0	86.6667
 -20.0	80.8333
 -19.0	74.5833
 -18.0	77.1667
 -17.0	69.4167
 -16.0	82.95
 -15.0	82.9167
 -14.0	79.0833
 -13.0	86.9167
 -12.0	85.45
 -11.0	74.5833
 -10.0	66.25
  -9.0	91.3333
  -8.0	79.25
  -7.0	81.95
  -6.0	80.3167
  -5.0	95
  -4.0	80.2833
  -3.0	90
  -2.0	76.8333
  -1.0	82.9167
   0.0	80.1167
   1.0	81.1167
   2.0	81.45
   3.0	75.95
   4.0	87.6667
   5.0	75.1167
   6.0	85.25
   7.0	80.7833
   8.0	85.8333
   9.0	71.8333
  10.0	92.3333
  11.0	76.6167
  12.0	78.25
  13.0	80.1167
  14.0	74.3333
  15.0	66.7
  16.0	98.3667
  17.0	63
  18.0	79.1667
  19.0	94.4167
  20.0	78.65
  21.0	79.9167
  22.0	82.75
  23.0	83.95
  24.0	71.6667
  25.0	65.0333
  26.0	93.0333
  27.0	68.6667
  28.0	91.2
  29.0	79.95
  30.0	76.1167
  31.0	79.8667
  32.0	78.9167
  33.0	70.95
  34.0	72.6167
  35.0	76.6667
  36.0	75.2833
  37.0	69.4167
  38.0	86.95
  39.0	82.75
  40.0	86.2
  41.0	88.6167
  42.0	79.1167
  43.0	76.4167
  44.0	81.8167
  45.0	71.4167
  46.0	77.1667
  47.0	67.3333
  48.0	77.5595
  49.0	73.5833
  50.0	73.5
  51.0	69.25
  52.0	78.3333
  53.0	84.6667
  54.0	84.1429
  55.0	75.0833
  56.0	70.45
  57.0	83.5833
  58.0	78.4167
  59.0	85.0833
  60.0	58.9762
  61.0	82.2
  62.0	81.0333
  63.0	68.5833
  64.0	69.0833
  65.0	78.0833
  66.0	80.8429
  67.0	78.7833
  68.0	69.6667
  69.0	71.3429
  70.0	63.3667
  71.0	82.25
  72.0	82.4595
  73.0	68.3742
  74.0	79.5
  75.0	81.1167
  76.0	58.1667
  77.0	72.25
  78.0	69.25
  79.0	74.9167
  80.0	56.9167
  81.0	67.7
  82.0	78.5076
  83.0	73.9255
  84.0	72.1667
  85.0	77.25
  86.0	78.45
  87.0	62.0588
  88.0	75.6385
  89.0	81.7667
  90.0	80.5833
  91.0	68.3255
  92.0	73.7381
  93.0	67.5333
  94.0	77.9242
  95.0	76.385
  96.0	63.9048
  97.0	92.4167
  98.0	69.5833
  99.0	70.635
 100.0	80.7457
 101.0	77.0333
 102.0	81.1667
 103.0	57.6088
 104.0	76.5214
 105.0	70.2
 106.0	66.5076
 107.0	73.9422
 108.0	64.0476
 109.0	71.65
 110.0	85.75
 111.0	79.2922
 112.0	82.229
 113.0	57.0333
 114.0	67.75
 115.0	72.4588
 116.0	89.9048
 117.0	69.5595
 118.0	61.2576
 119.0	77.5422
 120.0	78.7381
 121.0	61.1762
 122.0	83.2833
 123.0	78.3517
 124.0	77.1957
 125.0	78.0833
 126.0	65.2833
 127.0	75.685
 128.0	79.7476
 129.0	69.8429
 130.0	64.7909
 131.0	61.6017
 132.0	92.1643
 133.0	67.7095
 134.0	83.5833
 135.0	66.1017
 136.0	85.7143
 137.0	73.3262
 138.0	63.4
 139.0	77.7183
 140.0	74.2595
 141.0	65.2833
 142.0	78.3167
 143.0	80.2183
 144.0	59.9048
 145.0	76.6167
 146.0	75.5
 147.0	67.435
DB 1 MOTIF	AGRKGGCR	DREME
-146.0	11
-145.0	11
-144.0	7.25
-143.0	15
-142.0	15
-141.0	6
-140.0	5.5
-139.0	3
-138.0	9
-137.0	11
-136.0	13
-135.0	15.5
-134.0	10
-133.0	10.5
-132.0	9
-131.0	2
-130.0	17
-129.0	12
-128.0	11
-127.0	9.25
-126.0	16
-125.0	13.5
-124.0	15
-123.0	8.5
-122.0	13
-121.0	22
-120.0	13
-119.0	19.5
-118.0	10.5
-117.0	13
-116.0	11
-115.0	9
-114.0	14
-113.0	6
-112.0	9
-111.0	10
-110.0	10.25
-109.0	7.5
-108.0	22.5
-107.0	12.3333
-106.0	15
-105.0	24.5
-104.0	12
-103.0	16
-102.0	9
-101.0	7
-100.0	7.5
 -99.0	14
 -98.0	12
 -97.0	11.5
 -96.0	8
 -95.0	12
 -94.0	9
 -93.0	19.25
 -92.0	12
 -91.0	16
 -90.0	12.5
 -89.0	11.5
 -88.0	12.5
 -87.0	15
 -86.0	10
 -85.0	10
 -84.0	13.5
 -83.0	12.5
 -82.0	15
 -81.0	14
 -80.0	17.5
 -79.0	16
 -78.0	16
 -77.0	14
 -76.0	12.5
 -75.0	14
 -74.0	9.5
 -73.0	14
 -72.0	14.5
 -71.0	21
 -70.0	22
 -69.0	16.5
 -68.0	14
 -67.0	12.5
 -66.0	10.5
 -65.0	15.5
 -64.0	18
 -63.0	18.5
 -62.0	14
 -61.0	18
 -60.0	18.5
 -59.0	22
 -58.0	23.5
 -57.0	20.5
 -56.0	13
 -55.0	16.5
 -54.0	21.5
 -53.0	22.5
 -52.0	23
 -51.0	15.5
 -50.0	17.5
 -49.0	22.5
 -48.0	20.5
 -47.0	20
 -46.0	15.5
 -45.0	28.5
 -44.0	27.5
 -43.0	25
 -42.0	34
 -41.0	32
 -40.0	31.5
 -39.0	27
 -38.0	27
 -37.0	33.5
 -36.0	27.5
 -35.0	20.5
 -34.0	32
 -33.0	30
 -32.0	48
 -31.0	37.5
 -30.0	25
 -29.0	39
 -28.0	28
 -27.0	39
 -26.0	38.5
 -25.0	33.5
 -24.0	29.5
 -23.0	43.5
 -22.0	38
 -21.0	36.5
 -20.0	49
 -19.0	43.5
 -18.0	48.5
 -17.0	38.5
 -16.0	34.5
 -15.0	44
 -14.0	49
 -13.0	31.5
 -12.0	45.5
 -11.0	57
 -10.0	47.5
  -9.0	50
  -8.0	54.5
  -7.0	39.5
  -6.0	42.5
  -5.0	47.5
  -4.0	47
  -3.0	48.5
  -2.0	50.5
  -1.0	49.5
   0.0	35.5
   1.0	57.5
   2.0	43
   3.0	50
   4.0	41.5
   5.0	55
   6.0	49.5
   7.0	41.5
   8.0	48
   9.0	38.5
  10.0	38
  11.0	57
  12.0	54
  13.0	44
  14.0	42.5
  15.0	53.5
  16.0	36
  17.0	45
  18.0	40
  19.0	43
  20.0	43
  21.0	41.5
  22.0	42
  23.0	43.5
  24.0	43
  25.0	35
  26.0	47.5
  27.0	40
  28.0	30
  29.0	38.5
  30.0	34
  31.0	29
  32.0	36
  33.0	34.5
  34.0	35.5
  35.0	28
  36.0	29.5
  37.0	27
  38.0	32
  39.0	32.5
  40.0	32
  41.0	25.5
  42.0	26.5
  43.0	27.3333
  44.0	22
  45.0	25
  46.0	19.5
  47.0	27
  48.0	25.5
  49.0	16.5
  50.0	28.5
  51.0	20
  52.0	27.5
  53.0	17
  54.0	21
  55.0	24.5
  56.0	25
  57.0	23
  58.0	22
  59.0	23
  60.0	26.5
  61.0	19.5
  62.0	21
  63.0	9.5
  64.0	21
  65.0	18
  66.0	16
  67.0	16
  68.0	19
  69.0	23
  70.0	21.5
  71.0	16
  72.0	19
  73.0	18
  74.0	15
  75.0	13.5
  76.0	13
  77.0	10
  78.0	9
  79.0	15
  80.0	10
  81.0	17
  82.0	10.5
  83.0	14
  84.0	18
  85.0	18
  86.0	15.5
  87.0	13.5
  88.0	18
  89.0	12
  90.0	14
  91.0	14
  92.0	17.5
  93.0	11
  94.0	9
  95.0	13
  96.0	13.5
  97.0	11.5
  98.0	12.5
  99.0	12.5
 100.0	12
 101.0	7.5
 102.0	9
 103.0	17
 104.0	13
 105.0	9.33333
 106.0	14
 107.0	18
 108.0	15
 109.0	9
 110.0	11
 111.0	12
 112.0	10
 113.0	12
 114.0	8
 115.0	14
 116.0	9.5
 117.0	11.5
 118.0	5
 119.0	6
 120.0	9
 121.0	18
 122.0	12
 123.0	12
 124.0	7.5
 125.0	6.5
 126.0	4
 127.0	13
 128.0	12
 129.0	14.5
 130.0	19.5
 131.0	10
 132.0	9
 133.0	13
 134.0	9.5
 135.0	14
 136.0	12.5
 137.0	6
 138.0	11.5
 139.0	10
 140.0	9.5
 141.0	10
 142.0	7
 143.0	15
 144.0	7
 145.0	10.5
 146.0	13
DB 1 MOTIF	TGRCTCAB	DREME
-146.0	16.5
-145.0	23.5
-144.0	11.8333
-143.0	5.11111
-142.0	10
-141.0	14
-140.0	3.5
-139.0	12.5
-138.0	9
-137.0	10
-136.0	8.5
-135.0	10
-134.0	8
-133.0	10
-132.0	23
-131.0	15
-130.0	15
-129.0	16
-128.0	10
-127.0	15.5
-126.0	9.5
-125.0	12
-124.0	10.7
-123.0	12.95
-122.0	19.5
-121.0	15.8333
-120.0	8.33333
-119.0	10.5
-118.0	8
-117.0	12
-116.0	21
-115.0	23.4103
-114.0	7.33333
-113.0	11
-112.0	22
-111.0	11.3333
-110.0	15.1111
-109.0	15
-108.0	10.0833
-107.0	12.3333
-106.0	7
-105.0	13.5
-104.0	13
-103.0	15.5
-102.0	16.5
-101.0	14
-100.0	9
 -99.0	13
 -98.0	10
 -97.0	21
 -96.0	11.5
 -95.0	14.8333
 -94.0	19.9103
 -93.0	23
 -92.0	13.5
 -91.0	20
 -90.0	10.5
 -89.0	17.5
 -88.0	16.5
 -87.0	15.2
 -86.0	12.75
 -85.0	19.5
 -84.0	20.0769
 -83.0	14.5
 -82.0	18.5
 -81.0	12
 -80.0	18.8333
 -79.0	14
 -78.0	14
 -77.0	19.1111
 -76.0	16.3333
 -75.0	11.3333
 -74.0	19
 -73.0	21
 -72.0	19.6667
 -71.0	17.5
 -70.0	18.2
 -69.0	17
 -68.0	16.2
 -67.0	18
 -66.0	14
 -65.0	15
 -64.0	26
 -63.0	17.5769
 -62.0	18.5
 -61.0	11
 -60.0	17.5
 -59.0	18.5
 -58.0	14.5
 -57.0	22
 -56.0	18.8333
 -55.0	19
 -54.0	17.3333
 -53.0	14
 -52.0	21.5
 -51.0	21.8333
 -50.0	22.5
 -49.0	17.2
 -48.0	19
 -47.0	25.0333
 -46.0	15
 -45.0	15.5
 -44.0	27.1111
 -43.0	22.5
 -42.0	20.5769
 -41.0	18
 -40.0	15
 -39.0	22.0833
 -38.0	23.1667
 -37.0	14.5
 -36.0	18
 -35.0	18.5
 -34.0	14.5
 -33.0	17
 -32.0	26.6667
 -31.0	19
 -30.0	19
 -29.0	26
 -28.0	23.5
 -27.0	25
 -26.0	19.3333
 -25.0	21.75
 -24.0	23.3333
 -23.0	13.5
 -22.0	30.5
 -21.0	21
 -20.0	26.0833
 -19.0	24.3333
 -18.0	24
 -17.0	22
 -16.0	24.5
 -15.0	18
 -14.0	20.5
 -13.0	18.8333
 -12.0	23.8333
 -11.0	28.888
 -10.0	19.5
  -9.0	26.5
  -8.0	37.3333
  -7.0	16.0333
  -6.0	20.5
  -5.0	26.8333
  -4.0	23
  -3.0	19.4167
  -2.0	20.5
  -1.0	21.5
   0.0	14
   1.0	36.5333
   2.0	22
   3.0	14.8333
   4.0	27
   5.0	34
   6.0	20.5
   7.0	29.3333
   8.0	26.1667
   9.0	20.8333
  10.0	20.0769
  11.0	25.6667
